latitude,longitude,administra,type,date_added,datasets,geometry
19.7105264,-72.2668977,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2016-12-03T00:09:00Z,FRAPE (Haiti Outreach),"c(786500.279293177, 2181754.54992068)"
19.68077745,-72.26998873,"2e Section Basse Plaine, Plaine du Nord, Nord, Haiti",NA,2021-08-30T21:07:00Z,NA,"c(786229.018182626, 2178454.51686891)"
19.7251768,-72.2788614,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Rainwater,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(785219.417381726, 2183356.9750136)"
19.6774517,-72.2703204,"2e Section Basse Plaine, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2016-12-09T01:52:00Z,FRAPE (Haiti Outreach),"c(786200.137637982, 2178085.61853287)"
19.7104731,-72.2667985,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2016-12-03T00:09:00Z,FRAPE (Haiti Outreach),"c(786510.779221836, 2181748.81423976)"
19.6776513,-72.2738659,"2e Section Basse Plaine, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2016-12-03T00:09:00Z,FRAPE (Haiti Outreach),"c(785827.827697104, 2178101.75725393)"
19.63568111,-72.27228833,"2e Section Basse Plaine, Plaine du Nord, Nord, Haiti",NA,2021-08-30T01:59:00Z,NA,"c(786067.82649079, 2173456.06659855)"
19.7066845,-72.2804439,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2016-12-03T00:09:00Z,FRAPE (Haiti Outreach),"c(785086.269313503, 2181306.22697233)"
19.67587305,-72.2769063,"2e Section Basse Plaine, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(785512.017057236, 2177899.69874013)"
19.7181756,-72.2723588,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2016-12-03T00:09:00Z,FRAPE (Haiti Outreach),"c(785913.861619045, 2182592.5164204)"
19.7199059,-72.2576435,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2016-11-29T21:26:00Z,FRAPE (Haiti Outreach),"c(787454.149432868, 2182809.03207711)"
19.7216361,-72.2662819,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2016-11-29T21:26:00Z,FRAPE (Haiti Outreach),"c(786545.048405339, 2182986.03910037)"
19.7315639,-72.2469432,"2e Section Haut du Cap, Cap Haitien, Nord, Haiti",Unprotected spring,2016-12-06T03:36:00Z,FRAPE (Haiti Outreach),"c(788555.469747014, 2184118.39957799)"
19.727081600000002,-72.2521341,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Unprotected spring,2016-12-03T00:09:00Z,FRAPE (Haiti Outreach),"c(788019.116154571, 2183613.12966903)"
19.7293988,-72.2670621,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Unprotected spring,2016-11-29T21:26:00Z,FRAPE (Haiti Outreach),"c(786449.368653215, 2183844.47491373)"
19.69716403,-72.27088742,"2e Section Basse Plaine, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(786105.591853125, 2180267.88069827)"
19.72846668,-72.30503999,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(782468.106531839, 2183677.50510448)"
19.65192444,-72.28143699,"2e Section Basse Plaine, Plaine du Nord, Nord, Haiti",NA,2021-08-29T20:37:00Z,NA,"c(785079.084583802, 2175239.71504693)"
19.7457541,-72.2920076,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Piped into public tap / standpipe / basin,2016-12-05T17:07:00Z,FRAPE (Haiti Outreach),"c(783804.282869172, 2185613.90586203)"
19.67692293,-72.27005781,"2e Section Basse Plaine, Plaine du Nord, Nord, Haiti",NA,2021-08-25T20:50:00Z,NA,"c(786228.626058985, 2178027.49751602)"
19.7216437,-72.2501758,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Piped into public tap / standpipe / basin,2016-12-03T00:09:00Z,FRAPE (Haiti Outreach),"c(788234.262069304, 2183014.1796738)"
19.71674658,-72.2689921,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(786269.517137188, 2182439.92582336)"
19.72257691,-72.24436976,"2e Section Haut du Cap, Cap Haitien, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(788841.532071594, 2183127.41872733)"
19.71127396,-72.26655632,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(786534.75267379, 2181837.92203948)"
19.7113012,-72.2753936,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2016-12-03T02:38:00Z,FRAPE (Haiti Outreach),"c(785607.787296902, 2181826.03675887)"
19.7310179,-72.2376244,"2e Section Haut du Cap, Cap Haitien, Nord, Haiti",Unprotected spring,2016-12-06T03:36:00Z,FRAPE (Haiti Outreach),"c(789533.77142898, 2184073.82006117)"
19.7132768,-72.2592261,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2016-11-29T21:27:00Z,FRAPE (Haiti Outreach),"c(787300.02058523, 2182072.14410852)"
19.68004234,-72.28093979,"2e Section Basse Plaine, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2020-05-26T18:08:00Z,FRAPE (Haiti Outreach),"c(785081.479969049, 2178354.68886895)"
19.69140664,-72.26240259,"2e Section Basse Plaine, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(787005.897648043, 2179644.54558141)"
19.65299483,-72.28039853,"2e Section Basse Plaine, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(785186.151365794, 2175360.00415274)"
19.72801254,-72.29789425,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(783218.30886763, 2183639.1314458)"
19.68639088,-72.25697111,"2e Section Basse Plaine, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(787584.632094225, 2179098.21489231)"
19.72091,-72.26954,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2015-07-24T20:30:00Z,FRAPE (Haiti Outreach),"c(786204.631287864, 2182900.11769162)"
19.7185788,-72.2569993,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2016-11-29T21:27:00Z,FRAPE (Haiti Outreach),"c(787524.090798297, 2182663.14103365)"
19.7154111,-72.2638434,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2016-11-29T21:27:00Z,FRAPE (Haiti Outreach),"c(786811.917425167, 2182300.71395498)"
19.7278458,-72.301544,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2016-12-03T21:24:00Z,FRAPE (Haiti Outreach),"c(782835.837943125, 2183614.57081381)"
19.71964079,-72.28336807,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(784756.587731205, 2182736.26780497)"
19.74314661,-72.30653733,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(782285.246760265, 2185300.83946628)"
19.67920671,-72.26958281,"2e Section Basse Plaine, Plaine du Nord, Nord, Haiti",NA,2021-08-19T20:45:00Z,NA,"c(786274.396138549, 2178281.23518847)"
19.72706196,-72.29177445,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(783861.801202802, 2183544.08857993)"
19.70997577,-72.26899546,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(786281.230930165, 2181690.02405839)"
19.7358825,-72.2491326,"2e Section Haut du Cap, Cap Haitien, Nord, Haiti",Unprotected spring,2016-12-06T03:36:00Z,FRAPE (Haiti Outreach),"c(788318.09553385, 2184592.98365283)"
19.7429929,-72.3064897,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2016-12-03T21:25:00Z,FRAPE (Haiti Outreach),"c(782290.511969777, 2185283.89517025)"
19.71821,-72.28413,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2015-07-24T20:30:00Z,FRAPE (Haiti Outreach),"c(784679.212221726, 2182576.52392464)"
19.7273593,-72.2360927,"2e Section Haut du Cap, Cap Haitien, Nord, Haiti",Protected dug well,2021-10-13T12:52:00Z,NA,"c(789701.014677684, 2183671.2227556)"
19.640883,-72.2714549,"2e Section Basse Plaine, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2016-12-10T18:27:00Z,FRAPE (Haiti Outreach),"c(786146.055759657, 2174033.59390058)"
19.7276067,-72.2966869,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(783345.645359019, 2183596.20135822)"
19.7157889,-72.2772975,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2016-12-03T02:38:00Z,FRAPE (Haiti Outreach),"c(785400.120242476, 2182319.86182972)"
19.7193996,-72.2546051,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2016-11-29T21:27:00Z,FRAPE (Haiti Outreach),"c(787773.731710521, 2182758.11012352)"
19.719281,-72.2800028,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2016-12-03T02:38:00Z,FRAPE (Haiti Outreach),"c(785110.179149666, 2182702.07427342)"
19.717722469999998,-72.25289382,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(787956.22310393, 2182575.26378809)"
19.63139221,-72.2696822,"2e Section Basse Plaine, Plaine du Nord, Nord, Haiti",NA,2021-09-01T15:37:00Z,NA,"c(786348.916229747, 2172985.43664198)"
19.731855,-72.2469347,"2e Section Haut du Cap, Cap Haitien, Nord, Haiti",Unprotected spring,2016-12-06T03:37:00Z,FRAPE (Haiti Outreach),"c(788555.837749024, 2184150.65513027)"
19.7258234,-72.2524402,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Piped into public tap / standpipe / basin,2016-12-03T00:09:00Z,FRAPE (Haiti Outreach),"c(787989.27028925, 2183473.25692882)"
19.7257931,-72.2484771,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Piped into public tap / standpipe / basin,2016-12-03T11:47:00Z,FRAPE (Haiti Outreach),"c(788404.970691469, 2183476.63852971)"
19.67873811,-72.27012676,"2e Section Basse Plaine, Plaine du Nord, Nord, Haiti",NA,2021-09-27T17:46:00Z,NA,"c(786218.164672264, 2178228.41954614)"
19.71040567,-72.26702862,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2020-07-13T20:48:00Z,NA,"c(786486.762647117, 2181740.95745678)"
19.68747522,-72.26968731,"2e Section Basse Plaine, Plaine du Nord, Nord, Haiti",NA,2021-08-24T21:34:00Z,NA,"c(786248.723317863, 2179196.8291091)"
19.7228053,-72.2493043,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2016-12-03T00:09:00Z,FRAPE (Haiti Outreach),"c(788323.580592017, 2183144.31529947)"
19.74260667,-72.3061977,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(782321.812115025, 2185241.6061123)"
19.68478515,-72.2700411,"2e Section Basse Plaine, Plaine du Nord, Nord, Haiti",NA,2021-08-30T20:40:00Z,NA,"c(786216.395505279, 2178898.29704673)"
19.7230041,-72.2862567,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(784447.668112172, 2183103.91683537)"
19.7267558,-72.2507504,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Unprotected spring,2016-12-03T00:09:00Z,FRAPE (Haiti Outreach),"c(788164.820877086, 2183579.39711241)"
19.7531217,-72.28936952,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Piped into public tap / standpipe / basin,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(784067.866004738, 2186434.31361306)"
19.63897671,-72.27193046,"2e Section Basse Plaine, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(786099.535140404, 2173821.66656258)"
19.68072118,-72.26944808,"2e Section Basse Plaine, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(786285.836343988, 2178449.19567735)"
19.7150826,-72.2598451,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2021-08-12T17:27:00Z,NA,"c(787231.866733253, 2182271.09707046)"
19.69731305,-72.26993769,"2e Section Basse Plaine, Plaine du Nord, Nord, Haiti",NA,2021-08-24T20:08:00Z,NA,"c(786204.949847875, 2180285.9861569)"
19.66440767,-72.26973407,"2e Section Basse Plaine, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(786284.840342635, 2176641.93016592)"
19.6869001,-72.2704505,"2e Section Basse Plaine, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2016-12-09T01:52:00Z,FRAPE (Haiti Outreach),"c(786169.685637977, 2179131.84623249)"
19.7127607,-72.2700656,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2016-12-03T00:09:00Z,FRAPE (Haiti Outreach),"c(786164.025434647, 2181996.66124597)"
19.71624853,-72.2841382,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Piped into public tap / standpipe / basin,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(784681.828921296, 2182359.27103956)"
19.67861254,-72.26766525,"2e Section Basse Plaine, Plaine du Nord, Nord, Haiti",NA,2021-08-19T21:09:00Z,NA,"c(786476.621636805, 2178218.66041065)"
19.7252657,-72.2972327,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(783292.535991613, 2183336.01782344)"
19.65354785,-72.2808656,"2e Section Basse Plaine, Plaine du Nord, Nord, Haiti",NA,2021-08-29T20:37:00Z,NA,"c(785136.165888342, 2175420.46981587)"
19.71303959,-72.27013607,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(786156.137314858, 2182027.43060074)"
19.6780185,-72.269065,"2e Section Basse Plaine, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2016-12-09T01:52:00Z,FRAPE (Haiti Outreach),"c(786330.83251778, 2178150.50877788)"
19.64495513,-72.26603329,"2e Section Basse Plaine, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(786707.72327392, 2174493.72032843)"
19.68951904,-72.26257324,"2e Section Basse Plaine, Plaine du Nord, Nord, Haiti",NA,2021-08-26T21:33:00Z,NA,"c(786991.364386984, 2179435.19695001)"
19.7150039,-72.2577096,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2021-08-12T17:27:00Z,NA,"c(787455.990492323, 2182265.99845012)"
19.67700014,-72.27030545,"2e Section Basse Plaine, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2020-05-27T17:22:00Z,FRAPE (Haiti Outreach),"c(786202.50894754, 2178035.63171409)"
19.7173703,-72.255606,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2021-10-11T15:52:00Z,NA,"c(787672.389503647, 2182531.65620145)"
19.7271025,-72.2503302,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Piped into public tap / standpipe / basin,2016-12-03T11:47:00Z,FRAPE (Haiti Outreach),"c(788208.268274057, 2183618.51049828)"
19.70670893,-72.28281487,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(784837.536357363, 2181304.95096802)"
19.67888511,-72.26770028,"2e Section Basse Plaine, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(786472.461529443, 2178248.78957638)"
19.7415083,-72.2840741,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Protected spring,2016-12-05T17:05:00Z,FRAPE (Haiti Outreach),"c(784643.752165763, 2185156.98244966)"
19.6908681,-72.26482596,"2e Section Basse Plaine, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(786752.644760199, 2179580.80582795)"
19.67887334,-72.27063017,"2e Section Basse Plaine, Plaine du Nord, Nord, Haiti",NA,2021-08-22T22:26:00Z,NA,"c(786165.112266009, 2178242.54887789)"
19.7488711,-72.2062937,"2e Section Haut du Cap, Cap Haitien, Nord, Haiti",Borehole or tubewell,2016-12-03T21:42:00Z,FRAPE (Haiti Outreach),"c(792787.06738269, 2186105.05361465)"
19.7644142,-72.2011949,"2e Section Haut du Cap, Cap Haitien, Nord, Haiti",NA,2021-04-06T18:30:00Z,NA,"c(793293.31459117, 2187835.4256964)"
19.73986215,-72.21117307,"2e Section Haut du Cap, Cap Haitien, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(792291.804309161, 2185098.8038442)"
19.7470481,-72.2259076,"2e Section Haut du Cap, Cap Haitien, Nord, Haiti",Unprotected spring,2016-12-03T11:46:00Z,FRAPE (Haiti Outreach),"c(790733.536956507, 2185869.34642996)"
19.76367375,-72.2064258,"2e Section Haut du Cap, Cap Haitien, Nord, Haiti",NA,2021-04-06T19:05:00Z,NA,"c(792746.171840916, 2187744.35495665)"
19.76469,-72.2046221,"2e Section Haut du Cap, Cap Haitien, Nord, Haiti",Piped into public tap / standpipe / basin,2016-11-17T22:25:00Z,FRAPE (Haiti Outreach),"c(792933.444417031, 2187860.03589317)"
19.7478529,-72.222586,"2e Section Haut du Cap, Cap Haitien, Nord, Haiti",Borehole or tubewell,2016-12-03T11:47:00Z,FRAPE (Haiti Outreach),"c(791080.401693905, 2185964.19048614)"
19.7390287,-72.1833649,"3e Section Petit Anse, Cap Haitien, Nord, Haiti",Piped into public tap / standpipe / basin,2021-05-21T15:10:00Z,NA,"c(795209.677467464, 2185054.71222804)"
19.76372628,-72.19865963,"2e Section Haut du Cap, Cap Haitien, Nord, Haiti",NA,2021-03-31T17:24:00Z,NA,"c(793560.416564104, 2187763.62855756)"
19.75317579,-72.20632783,"2e Section Haut du Cap, Cap Haitien, Nord, Haiti",NA,2021-04-07T16:58:00Z,NA,"c(792775.625867987, 2186581.77846278)"
19.73750858,-72.2294208,"2e Section Haut du Cap, Cap Haitien, Nord, Haiti",Piped into public tap / standpipe / basin,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(790382.391254445, 2184806.74627938)"
19.72968078,-72.19310571,"3e Section Petit Anse, Cap Haitien, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(794205.254405519, 2184002.39131994)"
19.73358242,-72.18245666,"3e Section Petit Anse, Cap Haitien, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(795314.954747908, 2184453.06101116)"
19.7636523,-72.2019561,"2e Section Haut du Cap, Cap Haitien, Nord, Haiti",Unprotected dug well,2016-12-14T22:05:00Z,FRAPE (Haiti Outreach),"c(793214.892057706, 2187749.71862576)"
19.73167406,-72.17675194,"3e Section Petit Anse, Cap Haitien, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(795916.778476545, 2184251.64125377)"
19.72468137,-72.16233842,"1re Section Basse Plaine (Quartier Morin), Quartier Morin, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(797441.438963574, 2183502.34925885)"
19.73713462,-72.21864603,"2e Section Haut du Cap, Cap Haitien, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(791513.054935334, 2184783.83072559)"
19.75203711,-72.20718797,"2e Section Haut du Cap, Cap Haitien, Nord, Haiti",NA,2021-04-07T14:49:00Z,NA,"c(792687.507370875, 2186454.17194)"
19.76374936,-72.20088643,"2e Section Haut du Cap, Cap Haitien, Nord, Haiti",NA,2021-04-06T16:55:00Z,NA,"c(793326.877319569, 2187762.32297598)"
19.7647374,-72.2021347,"1re Section Bande du Nord, Cap Haitien, Nord, Haiti",Piped into public tap / standpipe / basin,2016-11-17T22:25:00Z,FRAPE (Haiti Outreach),"c(793194.178338194, 2187869.59437118)"
19.72819969,-72.22359739,"2e Section Haut du Cap, Cap Haitien, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(791009.991678365, 2183785.706362)"
19.73096208,-72.18387421,"3e Section Petit Anse, Cap Haitien, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(795171.104314779, 2184160.36056067)"
19.71827165,-72.18219515,"1re Section Basse Plaine (Quartier Morin), Quartier Morin, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(795370.554230988, 2182757.68513724)"
19.76418222,-72.20105967,"2e Section Haut du Cap, Cap Haitien, Nord, Haiti",NA,2021-04-06T16:36:00Z,NA,"c(793307.919197029, 2187809.96608802)"
19.73131902,-72.18358252,"3e Section Petit Anse, Cap Haitien, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(795201.040201664, 2184200.4035449)"
19.7235619,-72.1854833,"3e Section Petit Anse, Cap Haitien, Nord, Haiti",Borehole or tubewell,2021-09-27T19:38:00Z,NA,"c(795015.944352578, 2183337.91128992)"
